word,frequency
manejaba,164
manejábamos,2
manejaban,20
manejabas,10
manejable,40
manejables,10
manejada,11
manejadas,12
manejado,127
manejados,9
manéjala,2
manéjalo,10
manejamos,93
manejan,117
manejando,519
manejándola,4
manejándolo,12
manejándolos,2
manejar,1888
manejara,17
manejará,30
manejarán,5
manejaras,13
manejarás,31
manejaré,102
manejaremos,32
manejaría,19
manejaríamos,3
manejarían,2
manejarías,3
manejarla,47
manejarlas,9
manejarle,2
manejarlo,575
manejarlos,21
manejarme,18
manejarnos,4
manejaron,9
manejarse,29
manejarte,15
manejas,223
manejaste,77
maneje,163
manejé,93
manéjelo,5
manejemos,8
manejen,39
manejes,43
manéjese,2
manejo,552
manejó,106
manejos,7
manera,10330
maneras,1040
manet,14
manga,248
mangado,2
mángalo,2
mangas,136
mango,216
mangonea,5
mangoneado,3
mangoneando,5
mangoneándome,2
mangonear,18
mangonee,2
mangoneen,2
mangonees,2
mangos,178
mangosta,26
mangostas,2
manguera,229
mangueras,45
manguerita,7
manguitos,3
manhattan,577
manía,68
maníaca,29
maníaco,118
maníacodepresiva,3
maníacodepresivo,5
maníacos,38
manías,28
maniatada,3
maniatado,3
maniatarlo,2
maniática,33
maniáticas,2
maniático,130
maniáticos,10
manicomio,204
manicomios,7
manicura,120
manicuras,6
manifestaba,2
manifestaban,4
manifestación,149
manifestaciones,73
manifestadas,2
manifestado,15
manifestamos,4
manifestando,9
manifestándose,5
manifestándote,2
manifestante,11
manifestantes,129
manifestar,32
manifestara,6
manifestará,5
manifestaremos,5
manifestaría,5
manifestarlo,2
manifestarme,2
manifestarnos,6
manifestaron,9
manifestarse,33
manifestaste,3
manifesté,3
manifestó,31
manifiesta,61
manifiestan,19
manifiestas,3
manifieste,14
manifiesten,4
manifiesto,161
manifiestos,17
manija,99
manijas,17
manila,49
manilla,13
manillar,9
manillas,2
maniobra,236
maniobrabilidad,6
maniobrable,2
maniobrables,4
maniobrado,3
maniobramos,2
maniobrando,8
maniobrar,46
maniobras,142
maniobren,2
manipula,36
manipulaba,4
manipulaban,2
manipulable,4
manipulables,2
manipulación,133
manipulaciones,11
manipulada,31
manipuladas,8
manipulado,86
manipulador,86
manipuladora,90
manipuladoras,2
manipuladores,21
manipulados,15
manipulamos,9
manipulan,25
manipulando,90
manipulándolo,3
manipulándome,4
manipulándote,4
manipular,210
manipulara,4
manipularán,3
manipularé,2
manipularía,3
manipularla,6
manipularlo,13
manipularlos,5
manipularme,33
manipularnos,6
manipularon,11
manipularse,2
manipularte,14
manipulas,13
manipulaste,21
manipulativo,4
manipule,14
manipulé,11
manipulen,10
manipules,11
manipulo,11
manipuló,62
maniquí,78
maniquíes,34
manita,20
manitas,20
manitú,5
manivela,21
manjar,45
manjares,15
mano,10648
manojo,67
manojos,3
manolete,3
manolín,4
manolita,49
manolito,7
manolo,99
manopla,7
manoplas,9
manos,10704
manosea,6
manoseaba,4
manoseada,3
manoseado,3
manoseador,2
manosean,4
manoseando,21
manoseándome,2
manoseándose,4
manosear,25
manosearla,3
manosearle,3
manosearme,11
manosearon,5
manosearse,6
manosearte,4
manosee,5
manoseé,2
manoseen,5
manosees,5
manoseo,10
manoseó,11
manoseos,6
manotazo,10
manotazos,6
mansa,3
mansamente,3
mansedumbre,2
mansión,405
mansiones,37
manso,20
mansos,12
manta,357
mantas,172
manteca,279
mantecados,4
mantecas,2
mantel,61
mantelería,12
manteles,52
mantén,1178
mantendrá,233
mantendrán,69
mantendrás,78
mantendré,331
mantendremos,231
mantendría,74
mantendríamos,11
mantendrían,14
mantendrías,12
mantené,3
mantened,7
mantenéis,2
mantenemos,233
manteneos,3
mantener,3145
mantenerla,319
mantenerlas,24
mantenerle,12
mantenerles,3
mantenerlo,508
mantenerlos,197
mantenerme,376
mantenernos,237
manteneros,5
mantenerse,308
mantenerte,427
mantenga,551
manténgala,20
manténgalas,7
manténgalo,47
mantengalos,3
manténgalos,9
manténgame,35
mantengámonos,18
mantengamos,139
mantengámoslo,34
mantengámoslos,7
mantengan,687
manténganla,19
manténganlas,5
manténganle,3
manténganlo,37
manténganlos,15
manténganme,16
manténganos,7
manténganse,277
manténgansen,2
mantengas,167
manténgase,162
mantengo,279
mantenía,168
manteníamos,11
mantenían,54
mantenías,12
mantenida,25
mantenidas,10
mantenido,294
mantenidos,12
manteniendo,216
manteniéndola,11
manteniéndole,3
manteniéndolo,8
manteniéndolos,2
manteniéndome,18
manteniéndonos,10
manteniéndose,19
manteniéndote,12
mantenimiento,404
mantenla,106
mantenlas,30
mantenle,5
mantenlo,289
mantenlos,64
mantenme,129
mantente,683
mantequilla,615
mantiene,1112
mantienen,362
mantienes,239
mantis,48
mantita,12
manto,76
mantuve,154
mantuviera,63
mantuviéramos,11
mantuvieran,19
mantuvieras,48
mantuvieron,99
mantuviese,9
mantuviésemos,3
mantuvieses,2
mantuvimos,58
mantuviste,78
mantuvo,323
manu,35
manual,569
manuales,107
manualidades,24
manualmente,104
manubrio,34
manubrios,3
manuel,446
manuela,330
manufactura,20
manufacturación,2
manufacturado,3
manufacturados,2
manufacturar,4
manufacturera,2
manuscrito,203
manuscritos,64
manutención,63
manzana,789
manzanar,2
manzanas,446
manzanilla,40
manzano,18
manzanos,3
maña,14
mañana,26537
mañanas,384
mañanera,5
mañanero,15
mañanitas,4
mañosa,5
mañosas,2
mañoso,20
mañosos,5
mapa,1530
mapache,106
mapaches,33
mapas,218
mapeo,11
maqueta,63
maquetas,18
maquetista,3
maquiavélica,7
maquiavélico,9
maquiavelo,18
maquilla,5
maquillaba,4
maquillada,25
maquilladas,2
maquillado,17
maquillador,4
maquilladora,17
maquilladores,9
maquillaje,689
maquillajes,8
maquillamos,3
maquillan,4
maquillando,7
maquillándome,3
maquillándose,2
maquillándote,2
maquillar,9
maquillara,2
maquillaremos,2
maquillarla,2
maquillarlo,4
maquillarme,22
maquillaron,3
maquillarse,10
maquillarte,24
maquillaste,3
maquíllate,2
maquille,4
maquillé,6
maquillen,3
maquilles,4
maquillo,3
maquilló,4
maquina,129
máquina,2589
maquinadora,14
maquinando,9
maquinaria,140
maquinarias,12
maquinas,35
máquinas,859
maquinilla,6
maquinista,66
maquinistas,11
maquinita,10
maquinitas,5
mar,2792
maraca,7
maracas,11
maracuyá,12
maradona,12
marajá,4
maraña,7
maratón,269
maratones,18
maravilla,1075
maravillada,6
maravillado,11
maravillados,7
maravillan,2
maravillar,2
maravillarme,3
maravillaron,3
maravillarse,4
maravillas,299
maravíllate,2
maravilló,9
maravillosa,1565
maravillosamente,142
maravillosas,253
maravilloso,3321
maravillosos,266
maraviloso,2
marca,1703
marcaba,23
marcábamos,2
marcaban,11
marcabas,2
marcación,34
marcad,2
marcada,101
marcadamente,2
marcadas,34
marcado,323
marcador,317
marcadores,65
marcados,83
marcaje,4
márcala,10
márcale,3
márcales,2
márcalo,18
márcame,2
marcamos,25
marcan,70
marcando,110
marcándole,3
marcándote,2
marcapasos,61
marcar,394
marcara,8
marcará,20
marcaran,4
marcarán,6
marcaras,2
marcaré,22
marcaremos,8
marcaría,9
marcarla,3
marcarlas,4
marcarle,3
marcarlo,14
marcarlos,3
marcarme,5
marcarnos,2
marcaron,41
marcarse,7
marcarte,7
marcas,985
marcaste,41
marcela,10
marcelina,4
marcelino,14
marcelo,110
marcha,1869
marchaba,33
marchábamos,5
marchaban,10
marchabas,6
marchad,3
marchado,117
marchamos,83
marchan,85
marchando,148
marchándose,7
marchante,28
marchantes,4
marchaos,23
marchar,283
marchara,35
marchará,19
marcháramos,4
marcharan,8
marcharán,13
marcharas,10
marcharás,20
marcharé,76
marcharemos,54
marcharía,14
marcharíamos,3
marcharían,3
marcharme,184
marcharnos,96
marcharon,61
marcharos,15
marcharse,264
marcharte,133
marchas,136
marchase,3
marchases,4
marchaste,22
márchate,93
marche,108
marché,35
marchémonos,24
marchemos,15
marchen,118
márchense,51
marches,51
márchese,32
marchita,22
marchitaban,2
marchitado,3
marchitan,18
marchitando,2
marchitándose,2
marchitar,5
marchitará,8
marchitaran,2
marchitarán,2
marchitarás,2
marchitarían,2
marchitaron,2
marchitarse,3
marchitas,5
marchite,6
marchiten,3
marchito,16
marchitó,4
marcho,166
marchó,281
marchoso,5
marchosos,2
marcial,146
marciales,111
marciana,19
marcianas,6
marciano,66
marcianos,74
marco,737
marcó,136
marcos,329
marea,240
mareaba,13
mareada,133
mareadas,3
mareado,192
mareados,11
marean,15
mareando,31
marear,10
mareará,3
marearme,9
marearse,2
marearte,3
mareas,61
mareaste,3
maree,6
mareé,22
marees,6
marejada,15
marejadas,3
maremoto,12
mareo,125
mareó,13
mareomotriz,2
mareos,84
mares,152
marfil,92
marga,61
margarina,24
margarita,171
margaritas,177
margen,448
márgen,4
márgenes,46
marginación,7
marginada,22
marginadas,2
marginado,35
marginados,47
marginal,41
marginales,27
mari,89
maría,2069
mariachi,14
mariachis,10
marian,401
mariana,48
marianas,4
mariano,51
maribel,6
marica,769
maricas,256
maricón,646
maricona,13
mariconada,10
mariconadas,14
mariconas,12
maricones,166
maricruz,63
marido,4398
maridos,154
marie,1345
marihuana,1043
marimacho,28
marimachos,2
marina,1019
marinas,97
marine,209
marinera,26
marineras,2
marinero,291
marineros,150
marines,363
marino,261
marinos,135
mario,252
marioneta,128
marionetas,100
mariposa,279
mariposas,134
mariquita,202
mariquitas,44
marisa,109
mariscal,220
mariscales,13
marisco,24
mariscos,124
marismas,3
marisol,6
marissa,1081
marital,32
maritales,37
marítima,22
marítimas,11
marítimo,44
marítimos,5
marmita,2
mármol,94
mármoles,6
marmota,27
marmotas,4
marque,118
marqué,91
márquelo,4
marquen,49
márquenlo,9
marques,13
marqués,57
marquesa,56
marqueses,6
marquesina,15
marquesinas,4
márquez,47
marquitos,22
marrakech,18
marrano,4
marranos,2
marrón,404
marrones,138
marroquí,30
marroquíes,8
marruecos,107
marsopa,3
marsupial,10
marsupiales,5
marta,309
marte,328
martes,1381
martillado,3
martíllalo,3
martillan,2
martillando,8
martillar,4
martillazo,6
martillazos,10
martillear,2
martilleas,2
martilleo,7
martillo,497
martilló,2
martillos,47
martín,304
martina,37
martinete,11
martínez,221
martini,258
martinis,101
mártir,163
mártires,65
martirices,4
martirio,32
martirizaron,5
martirizarte,2
martirizó,2
marxismo,9
marxista,14
marxistas,9
maryland,194
marzo,559
mas,5015
más,148567
masa,685
masacra,4
masacraba,2
masacraban,4
masacrada,15
masacradas,3
masacrado,12
masacrados,45
masacran,5
masacrando,12
masacrar,36
masacrara,2
masacraran,3
masacrarán,3
masacraré,3
masacraremos,3
masacrarlos,4
masacrarnos,2
masacraron,25
masacras,2
masacraste,4
masacre,307
masacren,8
masacres,14
masacro,2
masacró,18
masai,14
masaje,464
masajea,10
masajeaba,5
masajeador,14
masajeadora,3
masajeadores,2
masajéala,2
masajéame,2
masajeamos,2
masajean,7
masajeando,6
masajeándolo,2
masajear,19
masajearás,4
masajearé,4
masajearla,2
masajearle,2
masajearlo,2
masajearme,3
masajearte,12
masajeas,3
masajeaste,3
masajee,7
masajeen,3
masajeo,4
masajes,250
masajista,116
masajistas,6
masas,164
masca,34
mascaba,4
mascaban,2
mascado,5
mascan,6
mascando,18
mascar,240
máscara,832
máscaras,292
mascaré,3
mascarilla,27
mascarillas,3
mascarlas,2
mascarlo,2
mascas,2
masco,4
mascó,2
mascota,456
mascotas,368
mascotita,4
masculina,196
masculinas,34
masculinidad,36
masculino,309
masculinos,87
masculla,2
mascullan,2
mascullando,11
mascullar,3
mascullo,2
masculló,2
masilla,25
masiva,359
masivamente,17
masivas,59
masivo,133
masivos,46
mason,624
masón,12
masonería,5
masones,16
masoquismo,5
masoquista,59
masoquistas,2
massachussets,30
máster,126
mastercard,20
másteres,90
mastica,55
masticaba,4
masticaban,2
masticabas,3
masticable,6
masticables,5
masticación,3
masticada,6
masticadas,4
masticado,21
masticador,2
masticados,3
mastícala,2
mastícalo,11
mastican,13
masticando,33
masticándolo,2
masticar,100
masticaré,5
masticarla,2
masticarlas,2
masticarlo,5
masticaron,5
masticas,14
masticaste,8
mastico,6
masticó,21
mástil,74
mástiles,5
mastín,3
mastique,9
mastiqué,5
mastiquen,7
mastiques,7
mastitis,2
mastodonte,6
masturba,40
masturbaba,18
masturbabas,5
masturbación,97
masturbaciones,8
masturbada,3
masturbado,12
masturbador,26
masturbadores,7
masturbamos,3
masturban,14
masturbando,33
masturbándome,11
masturbándose,20
masturbándote,13
masturbar,23
masturbara,10
masturbarás,2
masturbaré,2
masturbarlo,5
masturbarme,44
masturbarnos,5
masturbaron,2
masturbarse,74
masturbarte,43
masturbas,31
masturbaste,12
mastúrbate,3
masturbe,4
masturbé,18
masturben,6
masturbes,7
masturbo,24
masturbó,9
mata,1933
mataba,153
matábamos,11
mataban,86
matabas,17
matad,6
matada,5
matadas,2
matadero,95
mataderos,7
matadla,2
matadle,6
matadlo,7
matadme,3
matado,2025
matador,97
matadora,5
matadoras,4
matadores,5
matados,10
matáis,3
mátala,182
mátale,7
mátalo,470
mátalos,101
mátame,391
matamos,540
matamoscas,14
matan,870
matando,1356
matándola,26
matándolas,4
matándolo,34
matándolos,17
matándome,44
matándonos,12
matándose,23
matándote,32
mátanos,4
matanza,221
matanzas,48
matar,7696
matara,307
matará,1084
matáramos,19
mataran,273
matarán,678
mataras,81
matarás,231
mataré,1646
mataremos,185
mataría,841
mataríamos,20
matarían,193
matarías,88
matarla,657
matarlas,50
matarle,68
matarles,7
matarlo,1543
matarlos,461
matarme,1999
matarnos,498
mataron,1803
matarratas,4
matarse,184
matarte,1429
matas,594
matasanos,19
matase,22
matasellos,14
matásemos,3
matasen,4
mataste,1825
mátate,15
mate,1056
maté,1943
mateis,2
mátela,6
mátelo,25
mátelos,7
matemática,219
matemáticamente,23
matemáticas,650
matemático,98
matemáticos,22
máteme,33
matemos,128
matémosla,3
matémoslas,3
matémoslo,13
matémoslos,5
maten,826
mátenla,29
mátenlas,2
mátenlo,151
mátenlos,76
mátenme,60
mátenos,5
mátense,8
mateo,165
mater,14
materia,561
material,1400
materiales,368
materialice,6
materialismo,18
materialista,24
materialistas,5
materializa,6
materializaban,3
materialización,2
materializado,4
materializan,3
materializar,5
materializara,2
materializaron,2
materializarse,5
materializó,4
materialmente,7
materias,61
materna,69
maternal,94
maternales,18
maternas,4
maternidad,144
maternidades,2
materno,19
maternos,3
materte,2
mates,487
matías,89
matices,24
matilda,96
matilde,4
matinal,56
matinales,16
matisse,16
matiz,26
matizar,2
mato,1102
mató,4950
matón,282
matones,302
matorral,21
matorrales,19
matriarca,5
matriarcal,4
matriarcas,3
matrices,12
matricial,2
matricula,20
matrícula,463
matriculación,2
matriculada,4
matriculadas,2
matriculado,14
matriculados,2
matriculan,2
matricularé,2
matricularlo,2
matricularme,2
matricularte,5
matriculas,4
matrículas,51
matriculé,4
matriculemos,2
matriculo,2
matriculó,6
matrimonial,156
matrimoniales,60
matrimonio,3487
matrimonios,208
matriz,133
matrona,17
matronas,5
matusalén,11
matutina,47
matutinas,36
matutino,70
matutinos,20
maúlla,2
maúllan,2
maullando,4
maullido,4
maullidos,4
mauricio,8
mauro,51
mausoleo,33
mausoleos,2
maxilar,17
máxima,549
máximas,21
maximicemos,2
maximiza,5
maximización,2
maximizar,30
maximizara,2
máximo,1309
máximos,13
maya,554
mayo,639
mayonesa,220
mayor,7619
mayorcita,28
mayorcito,24
mayordomo,171
mayordomos,20
mayores,1003
mayoría,3490
mayorías,9
mayorista,20
mayoristas,6
mayoritaria,14
mayoritariamente,6
mayoritario,41
mayoritarios,11
mayormente,178
mayson,55
mayúscula,59
mayúsculas,22
maza,30
mazapán,22
mazas,4
mazda,14
mazmorra,30
mazmorras,18
mazo,96
mazorca,28
mazorcas,7
mazos,9
me,409287
meaba,16
meábamos,2
meaban,3
meabas,8
meada,31
meadas,5
meado,32
meados,6
meamos,2
meando,73
meándonos,2
meandros,2
mear,302
meara,4
meará,2
mearán,3
mearas,4
mearé,3
mearemos,2
mearía,5
mearme,14
mearon,12
mearse,8
mearte,7
meas,29
measte,24
meca,55
mecánica,260
mecánicamente,16
mecánicas,43
mecanicista,2
mecánico,405
mecánicos,97
mecanismo,291
mecanismos,43
mecanizada,6
mecanizadas,3
mecanizado,12
mecanizados,2
mecanógrafa,4
mecanógrafas,2
mecanografía,16
mecanografiada,5
mecanografiado,2
mecanografiando,3
mecanografiar,6
mecanografiarlo,2
mecanógrafo,6
mece,12
mecedora,21
mecedoras,5
mécelo,5
mecen,6
mecenas,29
mecer,6
mecerlo,3
mecerme,2
mecerse,4
mecerte,2
meces,3
mécete,7
mecha,83
mechas,31
mechero,26
mecheros,14
mechón,44
mechones,21
mecía,6
mecido,2
meciendo,5
meciéndolo,3
meciéndome,3
meciéndose,7
meciera,2
medalla,433
medallas,144
medallista,8
medallistas,4
medallón,97
medallones,11
medea,25
medellín,45
medí,13
media,3825
medía,90
mediación,36
mediada,3
mediado,8
mediador,32
mediadora,6
mediadores,9
mediados,119
medialuna,12
medialunas,27
medían,5
mediana,171
medianamente,18
medianas,14
medíanla,2
mediano,103
medianoche,972
medianos,29
mediante,268
mediar,14
mediara,2
mediará,2
medias,773
medías,7
mediática,20
mediáticas,6
mediático,19
mediáticos,5
medible,4
medibles,2
médica,1087
medicación,493
medicaciones,9
medicada,21
medicado,54
medicados,7
médicale,2
médicamente,66
medicamento,311
medicamentos,487
